document id;document_name;id_x;annotation;context;start_offset;end_offset;annotator_id;annotator_name;tag_name;color;annotation_id
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Cuba;"rumbo de la Isla de ***Cuba***.

§§§id";7048;7052;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_DFB305A6-2849-4DD1-936A-1968B25F0B21
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Nuevo Reyno de Toledo;Villa Capital y presidio del ***Nuevo Reyno de Toledo*** en la América Septentrional,;8223;8244;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_6E1DDC01-150F-4C1A-8FC5-C378C1DDA448
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;S. Francisco Xonacatlán;"S. Francisco Chichicocuitla.
***S. Francisco Xonacatlán***.
S. Juan Xiquipilco";4377;4400;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Settlement;#31D800;CATMA_F2412DC0-31FF-4BB4-9556-E0D15988413E
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Mariland;"la Provincia y Colonia de ***Mariland***. 

§§§id";3437;3445;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_FA0D2463-D297-48E2-AF9F-D0040847E340
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Tierra-Firme;la Costa del Reyno de ***Tierra-Firme***, en la Provincia y;454;466;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_8B6F563A-A53C-4371-9525-015FA3F4D0EB
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Tierra Firme;del Darién y Reyno de ***Tierra Firme***: nace en las montañas;972;984;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_D1AA3336-931C-4167-B93C-F00500FD3513
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Cartagena;Galera de la Costa de ***Cartagena***, y otro enfrente del;6913;6922;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_DA111481-C9C5-44D8-80C4-680CAA51F17B
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Calimaya;"Mateo Texcalicaque.
Tepemaxalco.
***Calimaya***.
S. Mateo Mexicalzingo";4649;4657;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Settlement;#31D800;CATMA_331290C8-A0C6-4FA6-80FA-5B665C1C2937
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Windham;al E con el de ***Windham***, y al S con;2796;2803;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_07485F9C-0AAB-4FBC-9E1A-D90ECB00AD82
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Xocotitlán;"S. Bartolomé Otzolotepeque.
***Xocotitlán***.
S. Bartolomé Capuluaque";4951;4961;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Settlement;#31D800;CATMA_652C06D9-3433-4BB6-BDD3-154609A1D6A2
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Barbada ;Pueblo de la Isla de ***Barbada ***en el distrito de la;2551;2559;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_040E6202-A02F-454C-B424-544ABBE5159A
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Barbada ;Rio de la Isla de ***Barbada ***en el distrito de la;4029;4037;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_7CA29CE5-168E-4943-BE02-8209473430CC
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Barbada ;Pueblo de la Isla de ***Barbada ***en el distrito y Parroquia;2327;2335;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_B4008E26-4AD9-4F15-B1AA-711E512DDAB6
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Barbada ;Pueblo de te Isla de ***Barbada ***eu el distrito de la;1104;1112;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_6F7060D9-288C-425B-9870-F6C9702949D6
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;México ;"13. leguas al O de ***México ***en 274; gr.";5417;5424;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Settlement;#31D800;CATMA_B606BECF-3741-48D6-A231-DD4E1B705B08
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Magallanes;del E del estrecho de ***Magallanes***, entre la Bahía de;8077;8087;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Landmark;#C0BF96;CATMA_DF8ABE7E-7BC0-448C-9807-AC76C2741062
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Magallanes;ó boca del estrecho de ***Magallanes***, entre los cabos de;7465;7475;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Landmark;#C0BF96;CATMA_01E62616-0634-4F88-AA04-F211FDB4B83F
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Hurón ;, entre los dos lagos ***Hurón ***y Michigan, se extiende;7664;7670;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Landmark;#C0BF96;CATMA_12972F94-CA3F-4F12-8403-13821B6B243B
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;S. Francisco Chichicocuitla;". Pedro de Tultepec. 
***S. Francisco Chichicocuitla***.
S. Francisco Xonacatlán";4347;4374;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Settlement;#31D800;CATMA_FBB26CF2-D8B7-47F5-B291-E4B031AAEE8F
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;S. Antonio de Padua;"S. Miguel Chapultepec.
***S. Antonio de Padua***.
S. Miguel Mimialpa";4710;4729;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Settlement;#31D800;CATMA_840464B9-9949-4D8D-8976-6EB813B4182F
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Barnstable;cabo Cod o Bahía de ***Barnstable***, 6 millas al O;3649;3659;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Landmark;#C0BF96;CATMA_A1411EF1-DFA3-40C0-97C8-4FEACB4021A7
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Marqués de Valero;este nombre en obsequio del ***Marqués de Valero***, Virrey de Nueva España;8317;8334;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_NonGeoEntity_Person;#00EFFD;CATMA_E3F1290D-D7E7-4C90-B075-540845F18195
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;S. Miguel Zinacantepec;"S. Miguel Almololoya.
***S. Miguel Zinacantepec***.
S. Mateo Texcalicaque";4586;4608;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Settlement;#31D800;CATMA_7DDE6E1E-B0F0-49EA-8813-BCAFE93480CF
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Virgen María;entre los cabos de la ***Virgen María*** y del Espíritu Santo.;7499;7511;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Landmark;#C0BF96;CATMA_BD213E36-DAE0-4D29-8B35-622AA6D8A465
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;S. Mateo Tlachichilpa;"Mimialpa.
Asunción Yalatlaco.
***S. Mateo Tlachichilpa***.
Santiago Tlacotepec.
Santa";4774;4795;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Settlement;#31D800;CATMA_97155F4F-CA74-4664-A852-2D9F665F1B93
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Venezuela;"la Provincia y Gobierno de ***Venezuela***; es muy cómoda para";498;507;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_82BCF2AE-44C5-4137-874F-E717186D9E75
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Windsor;, 6 al SO de ***Windsor***, y 1 7 al;3101;3108;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Settlement;#31D800;CATMA_7C0FAD9F-D197-4FEF-B118-6C029248E6F1
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Carolina Septentrional;distrito de Edington en la ***Carolina Septentrional***, situada cerca del rio;3218;3240;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_86DF2DFC-DC8E-4C00-95E0-11219359D9C8
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Santiago Temoya;"S. Juan Xiquipilco.
***Santiago Temoya***.
S. Lorenzo Huitzizilapa";4424;4439;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Settlement;#31D800;CATMA_B74D26B1-186F-41BE-B59D-BE0EE1B72259
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;S. Bartolomé Otzolotepeque;".
Santa Ana Xilotzingo.
***S. Bartolomé Otzolotepeque***.
Xocotitlán.
S.";4922;4948;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Settlement;#31D800;CATMA_4DFAF6B3-F3ED-4AC7-81C3-09A9D7327696
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Glassem##bury;6 millas al NO de ***Glassem##bury***, 14 al NE de;3043;3056;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Settlement;#31D800;CATMA_C0CBA974-FD24-4CC6-86C9-E5DE35B82D00
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Fuente ;"el Morne, ó la ***Fuente ***y el Morro.

§";873;880;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Landmark;#C0BF96;CATMA_DDFDE86A-D19A-4CE0-A8EA-9564BD6FBBA9
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Hampshire ;al N con la de ***Hampshire ***en la Bahía de Massachusets;2708;2718;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_388156EB-EA8A-4356-984E-2DD7EA40245E
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Chile;nombre en el Reyno de ***Chile***, situada en parte á;8488;8493;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_D97244C5-5DAF-4BB5-9F8F-6EB9CCF943B8
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Nueva Yorck;"la Provincia y Colonia de ***Nueva Yorck***. 

§§§id";2138;2149;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_C82CB5CF-A5D9-48BE-ABF3-0A5AAAC43783
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Lichfield;O por el Condado de ***Lichfield***, al E con el;2770;2779;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_57E64980-9F6C-48C7-A1A8-3A9961B19D43
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Religiosos del Orden de San Francisco;: tiene un Convento de ***Religiosos del Orden de San Francisco***, está 13. leguas;5354;5391;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_NonGeoEntity_Organization;#02FFF1;CATMA_0B09719B-78A3-404C-9A80-818655CE4182
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Nuevo Reyno de Granada;de los Llanos en el ***Nuevo Reyno de Granada***: nace entre los de;5572;5594;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_A8B3C686-669F-4FFE-BF48-0DC3EA5B8D1D
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;S. Gerónimo Amanalco;"S. Lorenzo Huitzizilapa.
***S. Gerónimo Amanalco***.
S. Pedro Atlapulco";4468;4488;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Settlement;#31D800;CATMA_988642F5-5E41-4F20-A89E-D2D4DF4767C4
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Castro Vireyna;la Provincia y Corregimiento de ***Castro Vireyna*** en el Perú, anexo;1256;1270;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_27416725-F0E0-47DB-940F-876C51C632C3
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Asunción de Tepexoyuca;"S. Bartolomé Capuluaque.
***Asunción de Tepexoyuca***.
S. Martin Ocuyoacaque";4990;5012;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Settlement;#31D800;CATMA_D8113803-3CC5-4A3D-8362-0A437794B09A
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Guadalupe;"pequeño de la Isla de ***Guadalupe***, nace en las 

@";7861;7870;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_33435B05-2E5A-41DA-A889-9E77FA070AEC
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Brasil;Capitanía de Pernambuco en el ***Brasil***, situado a la orilla;6416;6422;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_D2762083-EBCE-4BDF-88B6-09E37E473F94
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Nuevo Londres;"los de New Haven y ***Nuevo Londres***. 

§§§id";2835;2848;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_A76F3DCE-C819-4565-94CD-BAB21B4DCCF8
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;S. Mateo Atengo;".
Santa María Atlamulco.
***S. Mateo Atengo***.
S. Gaspar.";4844;4859;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Settlement;#31D800;CATMA_C2178650-3652-4C13-BFF0-9B016323E350
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Codera ;está detras del Cabo de ***Codera ***á la parte del E;611;618;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Landmark;#C0BF96;CATMA_6E1B62AA-9C12-4CA6-B5E3-1BB8445299B4
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Edington ;de Chowen y distrito de ***Edington ***en la Carolina Septentrional,;3203;3212;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_403C7281-5DE7-41D9-A2CD-88F096244A90
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Panamá;N en el golfo de ***Panamá***, una de las que;6535;6541;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Landmark;#C0BF96;CATMA_B7D73398-6308-4007-A697-F14581F4C685
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Perú;"Calca y Lares en el ***Perú***.

§§§id";6302;6306;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_70433B13-C5BF-45DB-BB91-A77E6A7CFB62
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Perú;Corregimiento de Saña en el ***Perú***, anexo al Curato del;6175;6179;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_3BB1AFB6-B4C2-48C7-A025-2FF7EF7CF7FA
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Perú;de Castro Vireyna en el ***Perú***, anexo al Curato de;1277;1281;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_7CB7DE36-5234-4F3F-A01C-95B7A7F2236F
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Perú;se embarcan allí para el ***Perú***, y los que vienen;9890;9894;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_560D8BD0-F0DD-47AA-A108-B9A85BE44199
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Perú;"Corregimiento de Caxamarquilla en el ***Perú***.

§§§id";6075;6079;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_86EAE492-8A63-42B9-8718-C5F99FCDB795
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Boquerón;"Papagayos y la punta de ***Boquerón***. 

§§§id";8131;8139;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Landmark;#C0BF96;CATMA_502F4298-B7A6-44F1-B3D4-DE57D7D74E06
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Castillo Viejo;defienden: el primero llamado ***Castillo Viejo***, á la entrada del;9530;9544;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity;#00760C;CATMA_6D009F40-A3F7-44CB-B87D-34326FDC3E69
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Meta ;": nace entre los de ***Meta ***y Doma; corre al";5614;5619;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Landmark;#C0BF96;CATMA_750C95DB-AEC8-434E-ADCA-C42A3DB07901
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Santiago Tianguistengo;".
S. Gaspar.
***Santiago Tianguistengo***.
Santa Ana Xilotzingo.";4874;4896;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Settlement;#31D800;CATMA_B1F285A5-EB5D-4AB2-90BF-880636242892
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Tepemaxalco;"S. Mateo Texcalicaque.
***Tepemaxalco***.
Calimaya.
S.";4635;4646;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Settlement;#31D800;CATMA_CD83844E-0822-452D-A66F-0B1C9A6B0F14
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Riobamba ;la Provincia y Corregimiento de ***Riobamba ***en el Reyno de Quito;1405;1414;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_F093A769-5E45-437C-B609-20288673AAD4
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Edentón;"y 13 al N de ***Edentón***. 

§§§id";3359;3366;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Settlement;#31D800;CATMA_B0E1B189-3B3E-4677-93DD-BD07F5201547
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Darién ;la Provincia y Gobierno del ***Darién ***y Reyno de Tierra Firme;954;961;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Territory;#2FA700;CATMA_7C1DEDF4-C599-4805-B130-DF1AB360F412
D_52B095FC-DE9C-405E-9B6F-E5954FCF8AD2;SAMPLETEXT A;9997;Morro;"ó la Fuente y el ***Morro***.

§§§id";885;890;C_BC2D6AB3-6157-4E86-B41F-A9A308DDC53B;SAMPLETEXT A Default Annotations;_GeoEntity_Landmark;#C0BF96;CATMA_B8B1E6C5-B106-4FF7-9EF6-E59AE7E4380D
